y,A8,A11,A15,A1_a,A1_b,A4_l,A4_u,A4_y,A5_g,A5_gg,A5_p,A6_aa,A6_c,A6_cc,A6_d,A6_e,A6_ff,A6_i,A6_j,A6_k,A6_m,A6_q,A6_r,A6_w,A6_x,A7_bb,A7_dd,A7_ff,A7_h,A7_j,A7_n,A7_o,A7_v,A7_z,A9_f,A9_t,A10_f,A10_t,A12_f,A12_t,A13_g,A13_p,A13_s,A2,A3,A8,A11,A14,A15
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.329908666,-0.546526246,-0.601207378,-0.562205947,-0.005287258,-0.353942915
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.49864606,-0.788758989,-0.665586751,-0.562205947,-0.38059141,-0.379259612
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1.482291396,-0.49627049,-0.58894464,-0.562205947,0.119814126,-0.380384799
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.16823563,-0.889270501,-0.651791171,-0.562205947,-0.005287258,-0.382072579
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1.706498474,-0.353544144,-0.217996822,-0.562205947,-0.005287258,-0.379822206
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.730278447,-0.320375345,-0.627265696,-0.562205947,-0.130388642,0.213151097
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.822152776,-0.647037758,-0.651791171,-0.562205947,1.09560492,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.533886533,-0.75559019,-0.524565267,-0.562205947,0.119814126,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2.275445005,-0.41184082,0.062513305,-0.562205947,0.870422429,-0.382072579
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.060688877,-0.956613213,-0.677849489,0.408205819,-0.849721599,-0.381509985
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.01180162,-0.839014745,-0.677849489,0.165602878,1.058074504,0.050561643
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1.832931036,-0.923444414,-0.677849489,-0.562205947,-0.743385423,-0.366882561
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.372052853,-0.705334434,-0.677849489,-0.319603006,-0.555733347,-0.213294599
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-0.477413322,-0.780718068,-0.562886322,-0.077000064,-0.042817673,-0.380384799
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,-0.716792307,-0.956613213,-0.371281044,2.106426411,-1.131199713,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.67396588,0.048501903,-0.677849489,-0.077000064,-1.024863537,-0.381509985
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-0.084629495,-0.41184082,-0.639528433,-0.562205947,-0.630794178,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-1.208193533,-0.353544144,-0.665586751,-0.562205947,-0.130388642,-0.359568848
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-1.172792416,-0.956613213,-0.677849489,-0.562205947,-0.593263762,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.397795366,1.304895798,-0.677849489,-0.562205947,-0.915878339,2.543412405
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-1.271409815,-0.931485335,-0.627265696,-0.562205947,-0.30553058,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.358566714,-0.62190988,-0.677849489,-0.562205947,0.995523812,-0.381509985
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.028156284,-0.730462312,-0.677849489,-0.319603006,-0.53071307,-0.371383307
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.976400502,0.450547949,-0.524565267,-0.562205947,-1.131199713,-0.382072579
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.260707142,-0.353544144,1.468129622,-0.562205947,-1.131199713,-0.381509985
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.66722281,-0.629950801,-0.217996822,-0.562205947,-1.131199713,-0.204293107
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.414357685,-0.102265365,0.395140067,-0.562205947,1.7086017,-0.353942915
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.154588846,-0.822932903,-0.601207378,-0.562205947,0.745321045,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.756228615,-0.655078678,0.471782178,-0.562205947,-1.131199713,-0.185164936
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.386542521,2.686929082,-0.651791171,-0.562205947,0.870422429,1.616258703
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.252524005,-0.956613213,-0.677849489,-0.562205947,-0.721512734,-0.382072579
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.161331916,-0.805845946,-0.665586751,-0.562205947,0.370016893,-0.382072579
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.386542521,0.149013414,0.854992734,-0.562205947,0.182364817,0.004428995
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.498485416,-0.898316537,-0.217996822,-0.562205947,-0.130388642,-0.382072579
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.597102815,-0.471142612,-0.677849489,-0.562205947,-0.38059141,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,-0.632503932,-0.780718068,-0.651791171,0.408205819,0.457587862,0.71498429
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.814566822,-0.856101702,-0.639528433,-0.562205947,1.120625196,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.421100755,-0.898316537,-0.677849489,1.863823469,0.119814126,-0.3719459
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.723535377,-0.587735966,-0.677849489,-0.319603006,0.119814126,-0.352255136
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-0.33749462,-0.353544144,0.177476471,-0.319603006,0.620219661,-0.376446646
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-0.042485307,-0.336457187,0.088571622,-0.077000064,-0.130388642,-0.359006255
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.098115635,-0.680206556,-0.665586751,0.165602878,-1.131199713,-0.363507001
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.801080682,-0.487224454,-0.447923156,-0.562205947,-0.005287258,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,-1.285738838,-0.135434163,-0.550623584,-0.562205947,-0.38059141,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.814566822,1.388320352,-0.651791171,-0.562205947,0.870422429,-0.379259612
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.885369057,-0.127393243,-0.665586751,-0.562205947,-0.255490026,-0.325813252
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-1.19386451,0.350036438,-0.639528433,-0.562205947,-0.755895561,-0.325813252
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-1.046359853,-0.15252112,-0.371281044,-0.562205947,1.120625196,0.180520687
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.919927291,-0.873188659,-0.639528433,-0.562205947,-1.131199713,-0.357318475
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.407453971,-0.554567167,-0.447923156,-0.562205947,-0.630794178,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,-0.67464812,-0.788758989,-0.651791171,-0.562205947,0.244915509,-0.379259612
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.639407646,-0.454055655,2.387834956,-0.562205947,0.119814126,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.744607471,1.355151554,-0.550623584,-0.562205947,-1.131199713,-0.382072579
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,-0.428526065,-0.41184082,-0.651791171,-0.562205947,-0.630794178,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-1.236008697,-0.856101702,-0.627265696,0.893411703,0.370016893,-0.362381814
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-0.68139119,-0.320375345,-0.550623584,-0.319603006,0.620219661,-0.337065117
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-1.201450463,0.953105507,-0.141354711,1.863823469,-1.131199713,-0.376446646
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,-0.660319096,-0.873188659,-0.665586751,-0.077000064,-0.330550856,-0.378697019
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.260109959,-0.739508348,-0.320697251,-0.562205947,-0.956057776,-0.382072579
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3.645131098,2.862824228,-0.665586751,-0.077000064,-1.131199713,-0.184602342
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-0.287764479,-0.931485335,-0.651791171,-0.562205947,0.219895233,0.79937328
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,-0.597102815,1.724028801,-0.665586751,-0.562205947,-0.38059141,-0.114840777
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,-1.075017901,-0.244991711,-0.677849489,-0.562205947,-0.005287258,-0.381509985
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.158624036,-0.75559019,-0.639528433,-0.562205947,0.513883485,-0.382072579
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1.320457716,-0.805845946,0.165213733,-0.319603006,0.951738328,0.119760615
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-0.624917978,-0.780718068,0.740029567,-0.077000064,2.121436267,0.743113954
1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.646150716,0.953105507,1.3148454,2.834235236,0.370016893,2.209794598
1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.934256315,1.422494266,1.161561178,-0.562205947,0.995523812,-0.382072579
1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1.075017901,-0.069096566,0.241855845,-0.562205947,0.370016893,-0.382072579
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,-1.046359853,0.953105507,-0.217996822,-0.562205947,-0.38059141,0.859008166
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0.554958627,-0.780718068,-0.359018307,-0.562205947,-0.130388642,2.914723961
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-0.962071478,0.902849751,-0.167413029,0.165602878,-0.880996945,-0.366319967
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-0.491742346,-0.856101702,-0.23025956,0.650808761,0.820381875,-0.382072579
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.940999385,0.450547949,-0.179675767,0.165602878,0.119814126,0.400494654
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0.451407062,-0.15252112,0.854992734,0.165602878,0.682770353,0.900077475
1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0.625078623,0.048501903,0.395140067,1.863823469,-1.131199713,-0.382072579
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2.739031067,-0.923444414,-0.677849489,-0.319603006,0.31997634,-0.325813252
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.281021409,0.073629781,0.778350622,-0.077000064,1.495929348,-0.378134426
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-0.238877221,-0.202776876,-0.345222727,-0.319603006,1.189430957,-0.382072579
1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.021413214,2.963335739,1.468129622,3.319441119,-1.131199713,2.430893752
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-1.067431947,0.852593996,-0.447923156,-0.077000064,-0.580753624,-0.049579958
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,-0.576030721,-0.353544144,-0.115296393,4.047249944,-1.131199713,-0.100775946
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.077043541,1.455663065,-0.0647126,-0.319603006,0.244915509,-0.371383307
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-0.892112127,0.006287068,0.011929511,-0.319603006,-0.630794178,-0.213294599
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-1.503202846,-0.15252112,-0.141354711,-0.077000064,-0.38059141,0.180520687
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1.215097247,-0.15252112,-0.677849489,-0.562205947,-0.505692794,0.158016957
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1.074335661,-0.956613213,0.088571622,-0.562205947,-1.131199713,-0.382072579
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.955328408,1.045576098,-0.677849489,-0.562205947,-1.131199713,-0.382072579
1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.751350541,-0.446014734,0.11462994,-0.562205947,-1.131199713,-0.382072579
1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.772613623,1.15412853,1.3148454,-0.562205947,-1.131199713,-0.382072579
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2.472679802,0.048501903,0.548424289,0.408205819,-1.131199713,-0.326375845
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,-1.306810932,-0.805845946,-0.141354711,0.650808761,1.070584643,0.006116775
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.287764479,-0.88122958,-0.498506949,0.408205819,-0.630794178,-0.382072579
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0.639407646,-0.612863844,-0.639528433,0.650808761,1.871233499,-0.382072579
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.940999385,0.551059461,-0.217996822,-0.319603006,-0.130388642,-0.250425754
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,-0.133516752,0.106798579,0.011929511,0.650808761,-0.511947863,-0.100775946
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.737864401,-0.353544144,-0.282376195,-0.319603006,0.495118277,0.068002034
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,-0.765679565,0.752082484,-0.141354711,1.863823469,-0.630794178,0.174894755
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,-0.253206245,-0.62190988,0.062513305,-0.562205947,1.621030732,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1.145137896,-0.655078678,0.088571622,-0.562205947,-0.255490026,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.84254263,-0.604822923,-0.613470116,-0.562205947,-0.130388642,-0.382072579
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2.149012442,-0.889270501,-0.371281044,-0.562205947,0.445077724,0.853944827
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2.036908904,0.466629791,1.391487511,0.165602878,-0.505692794,-0.353942915
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.983304216,4.111177202,-0.613470116,-0.319603006,3.622652873,-0.331439185
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-0.527143463,-0.53748021,0.165213733,-0.562205947,1.120625196,-0.381509985
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.590359745,-0.821927788,-0.141354711,-0.562205947,1.370827964,-0.382072579
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.976561146,-0.504311411,-0.447923156,-0.562205947,2.371639035,-0.382072579
